Count_cells,ExecutionTime_01LoadImages,ExecutionTime_02TrackObjects,ExecutionTime_03SaveImages,Group_Index,Group_Number,ImageNumber,Metadata_Site,Metadata_Time,ModuleError_01LoadImages,ModuleError_02TrackObjects,ModuleError_03SaveImages,ObjectsFileName_IMAGE_FOR_cells,ObjectsPathName_IMAGE_FOR_cells,ObjectsURL_IMAGE_FOR_cells,TrackObjects_LostObjectCount_cells,TrackObjects_MergeCount_cells,TrackObjects_NewObjectCount_cells,TrackObjects_SplitCount_cells
76.0,0.509999999995,29.93,0.170000000006,793,1,793,1,0793,0,0,0,Cells_s1_t0793.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0793.png,1,1,0,0
69.0,0.500000000007,29.49,0.159999999996,794,1,794,1,0794,0,0,0,Cells_s1_t0794.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0794.png,1,0,0,0
74.0,0.510000000002,29.54,0.170000000006,795,1,795,1,0795,0,0,0,Cells_s1_t0795.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0795.png,1,1,0,0
74.0,0.509999999995,29.45,0.169999999998,796,1,796,1,0796,0,0,0,Cells_s1_t0796.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0796.png,1,1,0,4
70.0,0.520000000004,29.47,0.160000000003,797,1,797,1,0797,0,0,0,Cells_s1_t0797.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0797.png,3,2,0,1
71.0,0.5,29.44,0.179999999993,798,1,798,1,0798,0,0,0,Cells_s1_t0798.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0798.png,0,2,1,2
72.0,0.510000000002,29.52,0.170000000006,799,1,799,1,0799,0,0,0,Cells_s1_t0799.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0799.png,1,3,0,4
73.0,0.519999999997,29.63,0.170000000006,800,1,800,1,0800,0,0,0,Cells_s1_t0800.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0800.png,0,2,1,3
75.0,0.529999999992,29.57,0.18,801,1,801,1,0801,0,0,0,Cells_s1_t0801.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0801.png,1,1,0,2
70.0,0.520000000004,29.41,0.169999999998,802,1,802,1,0802,0,0,0,Cells_s1_t0802.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0802.png,1,4,0,1
70.0,0.510000000009,29.51,0.170000000006,803,1,803,1,0803,0,0,0,Cells_s1_t0803.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0803.png,1,0,1,0
74.0,0.519999999997,29.56,0.169999999998,804,1,804,1,0804,0,0,0,Cells_s1_t0804.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0804.png,1,1,1,4
72.0,0.509999999995,29.77,0.169999999998,805,1,805,1,0805,0,0,0,Cells_s1_t0805.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0805.png,0,1,1,0
71.0,0.539999999994,29.52,0.169999999998,806,1,806,1,0806,0,0,0,Cells_s1_t0806.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0806.png,1,2,0,1
73.0,0.5,29.46,0.169999999998,807,1,807,1,0807,0,0,0,Cells_s1_t0807.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0807.png,0,0,0,2
73.0,0.519999999997,29.42,0.169999999998,808,1,808,1,0808,0,0,0,Cells_s1_t0808.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0808.png,2,0,0,2
68.0,0.510000000009,29.45,0.159999999996,809,1,809,1,0809,0,0,0,Cells_s1_t0809.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0809.png,1,3,0,1
72.0,0.519999999997,29.46,0.18,810,1,810,1,0810,0,0,0,Cells_s1_t0810.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0810.png,0,1,1,1
69.0,0.520000000004,29.51,0.159999999996,811,1,811,1,0811,0,0,0,Cells_s1_t0811.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0811.png,0,1,0,2
74.0,0.5,29.47,0.169999999998,812,1,812,1,0812,0,0,0,Cells_s1_t0812.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0812.png,0,0,1,1
71.0,0.5,29.36,0.169999999998,813,1,813,1,0813,0,0,0,Cells_s1_t0813.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0813.png,2,3,0,3
71.0,0.520000000004,29.44,0.169999999998,814,1,814,1,0814,0,0,0,Cells_s1_t0814.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0814.png,2,1,0,1
68.0,0.509999999995,29.42,0.169999999998,815,1,815,1,0815,0,0,0,Cells_s1_t0815.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0815.png,1,2,0,1
68.0,0.499999999993,29.75,0.159999999996,816,1,816,1,0816,0,0,0,Cells_s1_t0816.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0816.png,0,1,0,3
72.0,0.530000000006,29.61,0.169999999991,817,1,817,1,0817,0,0,0,Cells_s1_t0817.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0817.png,1,1,1,2
71.0,0.530000000006,29.44,0.169999999998,818,1,818,1,0818,0,0,0,Cells_s1_t0818.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0818.png,1,1,0,2
74.0,0.509999999995,29.4,0.169999999998,819,1,819,1,0819,0,0,0,Cells_s1_t0819.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0819.png,-1,3,1,3
73.0,0.510000000002,29.41,0.159999999996,820,1,820,1,0820,0,0,0,Cells_s1_t0820.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0820.png,2,1,0,2
73.0,0.530000000006,29.58,0.169999999991,821,1,821,1,0821,0,0,0,Cells_s1_t0821.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0821.png,1,0,0,2
69.0,0.509999999995,29.31,0.160000000003,822,1,822,1,0822,0,0,0,Cells_s1_t0822.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0822.png,2,2,0,0
71.0,0.499999999993,29.37,0.169999999998,823,1,823,1,0823,0,0,0,Cells_s1_t0823.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0823.png,0,2,0,3
71.0,0.499999999993,29.44,0.160000000003,824,1,824,1,0824,0,0,0,Cells_s1_t0824.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0824.png,1,0,0,2
73.0,0.519999999997,29.51,0.169999999998,825,1,825,1,0825,0,0,0,Cells_s1_t0825.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0825.png,-1,3,1,2
70.0,0.500000000007,29.41,0.160000000003,826,1,826,1,0826,0,0,0,Cells_s1_t0826.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0826.png,4,0,0,2
70.0,0.500000000007,29.56,0.169999999998,827,1,827,1,0827,0,0,0,Cells_s1_t0827.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0827.png,-1,4,1,2
73.0,0.509999999995,29.37,0.160000000003,828,1,828,1,0828,0,0,0,Cells_s1_t0828.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0828.png,1,1,0,4
69.0,0.519999999997,29.48,0.18,829,1,829,1,0829,0,0,0,Cells_s1_t0829.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0829.png,2,1,0,2
66.0,0.520000000004,29.51,0.159999999996,830,1,830,1,0830,0,0,0,Cells_s1_t0830.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0830.png,1,3,0,0
68.0,0.520000000004,29.42,0.159999999996,831,1,831,1,0831,0,0,0,Cells_s1_t0831.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0831.png,-1,3,0,3
69.0,0.5,29.44,0.169999999991,832,1,832,1,0832,0,0,0,Cells_s1_t0832.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0832.png,0,1,0,3
70.0,0.510000000002,29.49,0.18,833,1,833,1,0833,0,0,0,Cells_s1_t0833.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0833.png,1,3,3,0
71.0,0.520000000004,29.59,0.170000000006,834,1,834,1,0834,0,0,0,Cells_s1_t0834.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0834.png,1,1,1,2
71.0,0.509999999995,29.43,0.159999999996,835,1,835,1,0835,0,0,0,Cells_s1_t0835.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0835.png,1,0,0,2
70.0,0.520000000004,29.44,0.159999999996,836,1,836,1,0836,0,0,0,Cells_s1_t0836.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0836.png,1,2,0,2
68.0,0.5,29.72,0.190000000002,837,1,837,1,0837,0,0,0,Cells_s1_t0837.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0837.png,2,1,0,1
72.0,0.520000000004,29.85,0.169999999998,838,1,838,1,0838,0,0,0,Cells_s1_t0838.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0838.png,-2,3,1,3
71.0,0.510000000002,29.76,0.160000000003,839,1,839,1,0839,0,0,0,Cells_s1_t0839.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0839.png,0,1,0,2
71.0,0.519999999997,29.73,0.179999999993,840,1,840,1,0840,0,0,0,Cells_s1_t0840.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0840.png,3,1,0,2
67.0,0.519999999997,29.79,0.160000000011,841,1,841,1,0841,0,0,0,Cells_s1_t0841.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0841.png,5,1,0,6
72.0,0.530000000006,29.88,0.18,842,1,842,1,0842,0,0,0,Cells_s1_t0842.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0842.png,-4,8,2,4
72.0,0.509999999995,29.88,0.169999999998,843,1,843,1,0843,0,0,0,Cells_s1_t0843.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0843.png,1,1,0,3
73.0,0.520000000004,29.81,0.170000000006,844,1,844,1,0844,0,0,0,Cells_s1_t0844.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0844.png,0,3,1,2
74.0,0.510000000002,29.77,0.170000000006,845,1,845,1,0845,0,0,0,Cells_s1_t0845.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0845.png,2,1,1,3
71.0,0.510000000002,29.85,0.18,846,1,846,1,0846,0,0,0,Cells_s1_t0846.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0846.png,3,3,0,3
75.0,0.520000000004,29.82,0.169999999998,847,1,847,1,0847,0,0,0,Cells_s1_t0847.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0847.png,2,0,0,5
70.0,0.539999999994,29.82,0.169999999998,848,1,848,1,0848,0,0,0,Cells_s1_t0848.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0848.png,1,3,0,1
72.0,0.510000000009,29.51,0.170000000006,849,1,849,1,0849,0,0,0,Cells_s1_t0849.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0849.png,-1,2,0,2
70.0,0.509999999995,29.45,0.170000000006,850,1,850,1,0850,0,0,0,Cells_s1_t0850.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0850.png,2,0,1,2
70.0,0.519999999997,29.39,0.169999999998,851,1,851,1,0851,0,0,0,Cells_s1_t0851.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0851.png,4,0,0,1
71.0,0.510000000002,29.55,0.159999999996,852,1,852,1,0852,0,0,0,Cells_s1_t0852.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0852.png,0,3,0,4
72.0,0.519999999997,29.49,0.159999999996,853,1,853,1,0853,0,0,0,Cells_s1_t0853.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0853.png,0,3,2,1
71.0,0.509999999995,29.59,0.169999999998,854,1,854,1,0854,0,0,0,Cells_s1_t0854.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0854.png,3,1,0,4
72.0,0.510000000002,29.49,0.170000000006,855,1,855,1,0855,0,0,0,Cells_s1_t0855.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0855.png,1,0,0,2
71.0,0.519999999997,29.51,0.160000000003,856,1,856,1,0856,0,0,0,Cells_s1_t0856.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0856.png,0,3,1,2
67.0,0.5,29.46,0.160000000003,857,1,857,1,0857,0,0,0,Cells_s1_t0857.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0857.png,3,0,0,0
71.0,0.5,29.42,0.159999999996,858,1,858,1,0858,0,0,0,Cells_s1_t0858.png,/Users/bbraun/Documents/Projects/Kras progenitors/colony video/LCA Time Lapse/2013-05-30/130530 CP21/Objects CP21,file:/Users/bbraun/Documents/Projects/Kras%20progenitors/colony%20video/LCA%20Time%20Lapse/2013-05-30/130530%20CP21/Objects%20CP21/Cells_s1_t0858.png,-2,2,0,3
